uid,register_date,first_order_date,gender,city,province,country,order_count,total_amount,last_order_date,time_gap
37511,2015-11-12,2016-01-13,女,佛山,广东,CN,6,14303,2018-11-19,133
60453,2017-12-13,2017-12-13,男,大连,辽宁,CN,5,11148,2018-07-24,251
7210,2018-02-05,2018-04-23,男,武汉,湖北,CN,9,14265,2019-02-05,55
20274,2010-05-02,2010-05-30,男,广州,广东,CN,8,12066,2018-07-06,269
9726,2011-07-05,2011-07-05,男,建湖,江苏,CN,10,9736,2018-12-20,102
61609,2014-11-13,2014-11-15,男,桦甸,吉林,CN,8,9831,2018-09-09,204
25182,2017-10-20,2017-10-26,男,克拉玛依,新疆,CN,6,14372,2018-05-10,326
7056,2017-10-21,2017-10-21,女,哈尔滨,黑龙江,CN,9,12201,2018-12-10,112
13342,2015-11-01,2015-11-16,男,哈尔滨,黑龙江,CN,6,13284,2019-01-06,85
28505,2015-12-22,2016-02-01,男,江门市,广东,CN,9,16849,2019-03-30,2
38594,2012-08-01,2014-10-01,男,广州,广东,CN,8,13508,2019-01-26,65
62754,2010-11-21,2010-11-21,男,沈阳,辽宁,CN,10,9930,2018-11-12,140
60268,2016-12-03,2017-02-03,男,北京,北京,CN,8,9448,2018-05-27,309
1138,2012-05-11,2015-02-22,女,长沙,湖南,CN,10,11051,2019-02-14,46
9564,2011-03-16,2011-04-12,男,广州,广东,CN,11,13534,2018-11-08,144
20191,2010-02-05,2010-03-25,男,南海,广东,CN,10,13914,2018-11-27,125
43670,2014-12-31,2014-12-31,女,沈阳市,辽宁省,CN,10,14308,2018-10-09,174
20541,2012-04-19,2012-04-19,女,北京,北京,CN,5,9851,2018-07-26,249
55439,2014-10-25,2015-03-08,男,SUBANG JAYA,SELANGOR,MY,5,14465,2018-05-20,316
27852,2011-08-12,2011-08-12,男,广州,广东,CN,3,11536,2019-03-30,2
30127,2013-04-13,2013-05-08,男,郑州,河南,CN,11,12073,2018-12-09,113
56463,2010-10-03,2010-10-03,男,北京,北京,CN,7,9881,2018-11-08,144
33179,2016-11-30,2016-11-30,男,广州,广东,CN,16,18482,2019-03-24,8
14425,2016-11-16,2016-12-25,女,佛山市,广东省,CN,9,15106,2018-12-07,115
35548,2012-02-27,2012-03-10,男,上海,上海,CN,8,11561,2018-10-27,156
15584,2017-06-09,2018-02-10,女,.,上海,CN,11,12675,2019-01-15,76
26870,2011-09-06,2011-09-06,男,哈尔滨,黑龙江,CN,9,10764,2019-01-07,84
14007,2016-04-29,2016-04-29,女,深圳,广东,CN,3,8013,2019-02-10,50
50854,2017-03-20,2017-06-14,男,洛阳,河南,CN,13,11114,2019-03-23,9
51504,2017-05-19,2017-05-19,男,许昌,河南,CN,8,11264,2019-02-05,55
18538,2017-07-21,2017-07-29,男,广州,广东,CN,9,17703,2019-02-06,54
37186,2012-06-07,2014-03-18,男,深圳,广东,CN,11,16030,2019-03-31,1
53108,2017-07-26,2017-07-26,男,青岛,山东,CN,8,13037,2018-04-30,336
24500,2017-04-11,2017-04-11,男,廊坊,河北,CN,6,7500,2019-03-11,21
44561,2010-10-22,2011-01-20,男,沈阳市,辽宁省,CN,14,14935,2019-01-06,85
13027,2014-01-18,2014-01-19,男,杭州,浙江,CN,10,15490,2018-11-20,132
7812,2016-04-28,2016-05-02,女,大连,辽宁,CN,21,12604,2019-02-26,34
29492,2013-01-08,2013-01-08,男,北京,北京,CN,9,11735,2019-01-31,60
22724,2015-11-11,2015-11-25,女,汕头,广东,CN,12,14637,2018-11-14,138
53044,2017-04-11,2017-04-11,女,.,上海,CN,12,14203,2019-01-09,82
54199,2015-12-29,2017-08-09,男,北京,北京,CN,6,10479,2018-12-06,116
58374,2015-11-20,2016-01-21,男,北京,北京,CN,8,12929,2018-08-21,223
46969,2018-01-03,2018-02-10,女,海口市,海南,CN,9,16007,2019-01-19,72
5212,2017-05-15,2017-05-15,男,西安,陕西,CN,7,9933,2018-09-17,196
27104,2011-06-27,2011-06-27,男,广州,广东,CN,11,14238,2018-10-02,181
49447,2015-02-19,2015-02-19,男,深圳,深圳,CN,7,12987,2019-03-10,22
23591,2016-05-01,2016-06-05,男,上海,上海,CN,13,11917,2018-12-22,100
4871,2015-09-23,2015-09-23,男,南京,江苏,CN,14,15580,2019-02-22,38
14261,2016-08-05,2016-08-05,男,珠海,广东,CN,13,14656,2019-02-21,39
43679,2014-10-19,2014-10-19,女,大连,辽宁,CN,13,12737,2018-12-19,103
37264,2012-10-31,2012-12-10,男,,,SG,8,13137,2018-11-10,142
26939,2013-08-18,2013-08-18,男,哈尔滨,黑龙江,CN,9,14434,2019-01-03,88
40851,2016-03-23,2016-03-23,男,.,北京,CN,9,9461,2018-09-05,208
24860,2017-10-30,2017-10-30,男,青岛,山东,CN,11,11753,2019-03-28,4
54351,2016-11-06,2018-04-03,男,上海,上海,CN,8,10746,2019-02-20,40
15381,2017-06-07,2017-06-09,男,长春市,吉林省,CN,8,11579,2018-09-23,190
28312,2013-01-31,2017-05-08,男,北京,北京,CN,8,12468,2019-01-03,88
10986,2009-12-02,2009-12-14,女,桂林,广西,CN,12,15737,2019-03-02,30
17287,2015-10-16,2015-10-16,男,北京,北京,CN,9,10262,2018-11-27,125
9098,2015-12-20,2017-04-16,男,广州,广东,CN,7,14879,2019-02-28,32
20991,2013-01-19,2014-04-09,男,郑州,河南,CN,12,12600,2018-08-01,243
2778,2012-10-20,2012-10-20,女,上海,上海,CN,11,11166,2018-12-16,106
57684,2013-09-08,2014-04-14,男,上海,上海,CN,10,13547,2018-12-03,119
7395,2018-03-16,2018-03-16,男,安阳,河南,CN,14,15421,2018-12-27,95
27943,2011-10-30,2012-03-13,男,广州,广东,CN,13,15800,2019-01-25,66
11939,2013-03-15,2013-03-15,男,深圳,广东,CN,6,11911,2019-03-14,18
669,2011-05-09,2012-09-24,男,佛山,广东,CN,12,16117,2018-12-14,108
17276,2017-07-09,2017-07-09,男,青岛,山东,CN,5,12563,2018-12-07,115
21064,2013-03-11,2013-12-03,男,北京,北京,CN,5,10954,2019-01-06,85
13290,2014-12-02,2014-12-02,男,深圳,广东,CN,6,12966,2019-03-20,12
5421,2016-06-01,2016-09-26,男,,,HK,9,14241,2019-03-24,8
14726,2017-05-11,2017-09-11,女,北京,-,CN,5,10244,2018-10-12,171
14326,2017-03-15,2017-04-03,女,重庆,四川,CN,15,13400,2019-03-19,13
57239,2014-06-27,2014-07-26,男,广州,广东,CN,16,16162,2018-12-29,93
10946,2017-11-20,2018-03-01,男,Bangkok,,TH,5,7693,2018-08-07,237
56499,2012-07-31,2013-07-30,男,,北京,CN,10,11710,2018-04-24,342
27128,2015-03-16,2015-06-19,女,广州,广东,CN,10,10847,2018-11-11,141
57725,2013-10-09,2013-10-22,女,北京,北京,CN,6,9865,2019-01-15,76
23598,2016-05-30,2016-05-30,女,北京,北京,CN,10,13769,2018-12-06,116
46243,2012-05-30,2014-02-20,男,广州,广东,CN,5,9835,2018-09-21,192
61378,2018-02-02,2018-02-02,男,广州,广东,CN,10,12919,2019-01-25,66
6033,2017-04-21,2017-05-01,男,开封市,河南省,CN,12,11606,2019-01-13,78
48336,2013-07-07,2013-08-02,男,深圳,广东,CN,15,18913,2019-03-29,3
34136,2017-12-15,2017-12-15,男,长春市,吉林省,CN,7,12900,2018-10-23,160
31234,2015-11-10,2015-12-30,男,,,TW,18,20313,2018-10-22,161
30189,2013-05-16,2013-05-17,女,北京,北京,CN,10,11937,2019-02-25,35
10481,2016-03-25,2016-05-15,男,南宁,广西,CN,9,10263,2018-11-11,141
3712,2013-11-28,2013-11-29,女,郑州,河南,CN,13,13266,2018-05-07,329
57204,2013-04-10,2014-11-23,女,西安,陕西,CN,13,14567,2019-03-13,19
15864,2018-01-01,2018-02-12,女,汕头,广东,CN,13,12625,2019-02-19,41
59465,2017-10-11,2017-12-14,男,青岛,山东,CN,8,16540,2019-03-24,8
35666,2012-04-30,2012-04-30,男,延吉,吉林,CN,14,12488,2019-03-23,9
44187,2014-11-29,2015-03-04,女,哈市,黑龙江,CN,8,16954,2018-07-22,253
24863,2017-07-04,2017-07-04,男,上海,上海,CN,8,11957,2018-06-13,292
40817,2017-09-01,2017-09-30,男,海口,海南,CN,8,7470,2019-02-12,48
54834,2011-06-29,2011-08-19,男,北京,北京,CN,8,10944,2018-12-28,94
26506,2016-04-14,2016-04-14,男,阜康,新疆,CN,4,13934,2018-07-14,261
22208,2015-07-10,2015-07-10,男,上海,上海,CN,16,13289,2018-12-22,100
29591,2012-06-18,2012-07-11,女,LELY STAD,,NL,2,9137,2018-05-30,306
46354,2013-09-11,2013-11-03,男,北京,北京,CN,5,8233,2018-08-12,232
30147,2013-09-26,2013-10-13,男,平顶山,河南,CN,13,10431,2019-02-27,33
51663,2017-08-06,2017-08-06,男,重庆,重庆,CN,10,11762,2019-01-09,82
49022,2014-09-27,2014-10-15,男,上海,上海,CN,11,16209,2019-03-05,27
38301,2010-09-19,2016-03-01,男,顺德,广东,CN,8,14895,2019-03-25,7
19068,2011-11-01,2014-09-04,男,贵阳,贵州,CN,13,16855,2018-12-31,91
273,2016-07-30,2018-03-23,男,北京,北京,CN,7,13982,2018-12-26,96
22062,2014-02-22,2015-02-16,女,中山,广东,CN,8,16000,2018-11-24,128
17244,2016-08-04,2017-06-14,女,哈尔滨,黑龙江,CN,9,15024,2019-03-13,19
8958,2018-03-29,2018-04-26,男,大连,辽宁省,CN,10,11764,2019-02-21,39
51340,2017-04-09,2017-04-09,男,乌鲁木齐,新疆,CN,5,15899,2018-11-13,139
53327,2016-03-30,2017-04-20,男,乌鲁木齐,新疆,CN,11,11024,2018-08-01,243
24535,2017-06-16,2017-06-16,男,大连市,辽宁,CN,23,16270,2019-02-26,34
11857,2012-12-01,2016-04-19,女,北京,,CN,5,6964,2018-12-06,116
8567,2012-03-30,2012-03-30,女,大连,辽宁,CN,9,10296,2019-02-12,48
42435,2017-05-09,2017-07-24,女,和田,新疆,CN,7,16340,2019-02-02,58
9802,2011-09-13,2011-11-15,女,天津,天津,CN,8,12083,2018-12-16,106
17858,2012-12-09,2012-12-09,男,长春,吉林,CN,12,11196,2018-12-05,117
41529,2016-05-18,2016-05-18,男,深圳,广东,CN,8,14566,2019-03-10,22
2377,2010-10-29,2012-09-02,女,广州,广东,CN,8,11088,2018-08-12,232
32852,2016-10-13,2016-10-13,男,大庆,黑龙江,CN,10,13856,2019-03-31,1
54616,2011-01-01,2016-01-02,男,长沙市,湖南,CN,14,11185,2018-12-30,92
15407,2017-04-13,2017-04-13,男,.,北京,CN,13,15695,2019-03-14,18
22840,2015-09-22,2015-09-27,男,武汉,湖北,CN,12,10548,2018-12-15,107
43922,2015-12-14,2017-04-05,女,沈阳,辽宁,CN,6,11050,2018-08-22,222
19894,2017-08-01,2017-08-09,男,深圳,广东,CN,8,12060,2018-11-01,151
40706,2015-05-23,2015-05-23,女,北京,.,CN,7,11512,2018-05-08,328
58623,2015-06-03,2016-06-24,男,上海,上海,CN,9,11069,2018-12-21,101
41818,2017-09-06,2017-09-06,女,广州,广东,CN,8,15536,2018-11-18,134
60922,2017-08-25,2017-08-25,男,通化市,吉林省,CN,9,10588,2018-10-30,153
15960,2017-08-18,2017-08-18,女,海口,海南,CN,9,19485,2019-01-19,72
34372,2018-03-09,2018-03-09,男,乌鲁木齐,新疆,CN,4,11368,2018-09-21,192
61516,2018-02-13,2018-03-19,男,绥芬河,黑龙江,CN,9,11940,2018-12-04,118
31424,2016-02-13,2016-02-17,男,汕头,广东,CN,16,18027,2019-02-24,36
19552,2015-04-26,2015-06-12,男,南京,江苏,CN,11,15996,2019-01-22,69
21264,2015-09-30,2015-11-18,女,湛江,广东,CN,6,10950,2019-01-28,63
46043,2011-11-24,2012-06-24,男,北京,北京,CN,8,11093,2019-02-11,49
43699,2015-03-03,2015-04-14,男,沈阳,辽宁,CN,8,11531,2019-01-28,63
40433,2015-07-12,2015-07-12,男,汕头,广东,CN,14,13210,2019-03-11,21
2296,2010-08-17,2010-08-18,男,北京,北京,CN,3,6294,2019-03-02,30
27456,2017-07-10,2017-11-06,男,广州,广东,CN,11,16361,2019-01-06,85
43806,2015-01-03,2015-01-03,男,厦门,福建,CN,9,11852,2018-08-29,215
6619,2017-08-02,2017-08-02,男,北京,北京,CN,6,11275,2019-01-26,65
41523,2017-04-13,2017-04-14,男,宁波,浙江,CN,8,12340,2019-02-16,44
56132,2010-01-20,2010-04-24,男,北京,北京,CN,10,19231,2018-12-06,116
19289,2012-04-06,2015-05-25,男,西安,陕西,CN,14,13307,2019-03-16,16
13239,2014-08-15,2014-09-24,男,广州,广东,CN,16,20275,2019-02-06,54
28679,2017-02-09,2017-03-15,男,北京,北京,CN,8,10295,2018-08-19,225
49893,2016-08-11,2016-08-11,男,上海,.,CN,11,11251,2018-10-21,162
61138,2018-03-23,2018-07-31,男,惠州市,广东省,CN,8,12427,2019-02-14,46
15341,2018-01-11,2018-01-11,男,上海市,上海市,CN,15,13230,2019-02-14,46
3581,2013-12-20,2013-12-24,男,北京市,北京,CN,15,13704,2019-03-07,25
44464,2016-06-30,2016-06-30,男,库尔勒,新疆,CN,13,17110,2019-03-17,15
31590,2015-09-28,2015-09-28,女,北  京,北京,CN,12,17616,2019-03-29,3
773,2011-07-16,2012-07-22,男,汕头,广东,CN,12,15466,2018-07-07,268
41993,2017-03-26,2017-03-26,男,武汉,湖北,CN,15,12666,2019-02-14,46
47714,2014-04-27,2014-07-07,女,深圳,广东,CN,12,12200,2019-03-14,18
42225,2017-02-14,2017-04-11,女,上海市,上海,CN,8,11154,2018-05-24,312
41223,2016-03-16,2016-03-16,男,上海,上海,CN,9,13176,2018-11-09,143
1279,2014-01-02,2016-05-26,女,广州,广东,CN,7,11436,2018-07-18,257
34354,2018-01-23,2018-01-23,男,乌鲁木齐,新疆,CN,10,15262,2019-03-18,14
8785,2012-10-24,2012-10-24,男,上海,上海,CN,12,10646,2019-03-24,8
55172,2012-03-07,2014-09-23,男,,,HK,9,16117,2019-03-14,18
41132,2016-08-18,2016-08-18,男,福州市,福建省,CN,11,9845,2018-09-26,187
58661,2015-01-09,2015-04-19,女,苏州,江苏,CN,9,12038,2019-03-26,6
16815,2015-08-06,2015-08-06,男,上海,上海,CN,5,7579,2018-09-03,210
13302,2014-12-04,2015-12-09,女,上海市,,CN,8,9419,2019-03-12,20
55430,2014-08-25,2014-09-18,男,南宁,广西,CN,9,11051,2018-04-06,360
625,2011-03-09,2011-03-09,男,深圳,广东,CN,8,12761,2018-10-19,164
40752,2017-10-22,2017-11-24,男,南京,江苏,CN,11,12990,2019-02-23,37
49849,2015-11-08,2015-11-08,男,北京,北京,CN,6,12594,2018-11-18,134
42722,2017-07-10,2017-07-10,男,上海,.,CN,10,11527,2019-03-27,5
45976,2011-10-24,2012-03-13,男,广州,广东,CN,9,11497,2018-10-27,156
40858,2016-02-07,2016-02-07,女,广州,广东,CN,13,14075,2019-01-10,81
45935,2011-04-20,2011-04-20,男,北京,北京,CN,9,14537,2019-01-04,87
36065,2015-10-25,2015-11-07,女,广州,广东,CN,12,14536,2019-03-15,17
5686,2017-03-09,2017-03-09,男,北京,北京,CN,7,14512,2018-12-26,96
52984,2016-09-11,2016-09-11,男,海盐,浙江,CN,7,9939,2019-03-19,13
46624,2016-07-26,2016-08-08,男,北京,北京,CN,9,10986,2019-03-31,1
29479,2012-06-19,2012-11-22,男,MARRICKVILLE,N-S-W,AU,4,16320,2018-07-10,265
751,2011-07-01,2011-09-26,男,,,TH,11,15821,2018-08-24,220
24016,2016-10-17,2016-10-17,男,广州,广东,CN,12,15268,2018-06-24,281
56961,2012-11-21,2012-11-21,女,深圳,广东,CN,8,13109,2018-12-29,93
31864,2015-12-27,2015-12-27,男,深圳,广东,CN,11,10832,2018-11-10,142
34450,2018-02-25,2018-04-30,男,石家庄,河北,CN,6,11222,2018-10-07,176
25669,2018-02-26,2018-02-26,男,成都,四川,CN,4,11995,2018-12-13,109
17891,2014-02-24,2014-02-27,男,沈阳,辽宁,CN,13,12033,2018-11-30,122
20312,2010-06-10,2010-07-27,男,上海市,上海市,CN,8,10465,2018-08-30,214
25759,2015-03-02,2015-03-02,男,大连,辽宁,CN,18,11666,2019-02-03,57
14249,2016-05-24,2016-09-21,男,佛山,广东,CN,11,15001,2019-01-17,74
38230,2010-07-31,2010-12-09,男,广州,广东,CN,11,10718,2018-11-25,127
50406,2016-09-11,2016-09-11,女,大连,辽宁,CN,13,16048,2018-11-08,144
32013,2016-09-12,2016-09-30,男,广州,广东,CN,9,12730,2018-07-27,248
6457,2017-05-26,2017-05-26,男,北京,北京,CN,5,11546,2018-12-05,117
35310,2015-11-29,2016-04-18,男,北京,北京,CN,4,6111,2018-06-27,278
1163,2012-05-28,2012-07-15,男,,,HK,10,14046,2019-01-13,78
50725,2017-03-14,2017-03-14,男,汕头,广东,CN,18,11832,2018-09-21,192
32485,2016-05-22,2016-05-22,男,苏州,江苏,CN,14,16204,2019-03-03,29
40493,2015-01-14,2015-01-14,男,北京,北京,CN,8,10160,2018-11-23,129
20933,2013-08-09,2013-08-16,男,广州,广东,CN,12,17009,2019-02-20,40
57794,2013-12-08,2013-12-08,男,青岛,山东,CN,8,12764,2018-11-02,150
27055,2013-06-03,2013-09-18,男,克拉玛依,新疆,CN,4,10223,2018-11-12,140
47437,2010-10-23,2010-10-23,男,,,SG,7,6846,2018-10-12,171
50322,2016-06-01,2016-06-01,男,北京,北京,CN,7,12472,2019-02-05,55
43829,2015-07-01,2015-07-07,女,沈阳市,辽宁省,CN,6,13672,2018-07-19,256
48780,2013-08-25,2013-08-25,女,北京,北京,CN,13,12072,2018-12-20,102
56396,2010-09-27,2010-10-13,男,广州,广东,CN,11,12904,2019-03-26,6
60050,2017-03-16,2017-03-20,男,.,HO CHI MINH,VN,9,16929,2019-03-21,11
11213,2010-06-21,2010-08-22,男,汕头,广东省,CN,12,16423,2018-12-25,97
33844,2017-09-19,2017-09-19,男,上海市,上海,CN,9,13734,2018-07-19,256
41706,2017-07-21,2017-07-21,男,长沙,湖南,CN,7,9814,2018-07-05,270
1121,2012-04-26,2012-07-22,男,上海,上海,CN,8,10445,2019-03-12,20
47595,2012-07-20,2012-07-20,男,北京,北京,CN,9,13670,2019-03-19,13
8583,2011-11-30,2011-11-30,男,汪清,吉林,CN,14,12087,2019-01-01,90
11258,2010-08-06,2010-08-06,男,上海,上海,CN,9,15786,2018-09-07,206
17998,2013-12-04,2013-12-04,女,哈尔滨,黑龙江,CN,4,11157,2018-12-06,116
35394,2016-12-31,2017-01-17,女,乌鲁木齐,新疆,CN,7,12544,2018-12-01,121
12943,2015-07-11,2015-07-12,男,日照,山东,CN,7,9348,2019-03-29,3
38558,2012-09-10,2012-09-10,男,广州,广东,CN,12,14587,2018-09-08,205
57629,2015-10-07,2015-12-09,男,上海,上海,CN,7,15029,2019-02-18,42
7477,2018-03-04,2018-03-04,男,义乌,浙江,CN,13,12533,2019-03-06,26
51244,2017-05-22,2017-05-22,男,昆山市,江苏省,CN,7,10315,2019-01-04,87
62782,2011-03-07,2017-03-12,男,哈尔滨,黑龙江,CN,6,18337,2018-10-20,163
55569,2015-09-23,2016-04-02,男,南京,江苏,CN,7,11411,2019-02-02,58
22010,2014-01-16,2018-11-08,男,-,北京,CN,7,11502,2019-03-23,9
55880,2017-08-31,2017-11-25,男,上海,上海,CN,13,11286,2019-02-05,55
60822,2017-09-14,2017-09-14,男,宜昌,湖北,CN,11,10175,2018-05-30,306
16832,2015-09-10,2015-09-21,男,成都,四川,CN,7,12845,2018-09-01,212
20746,2012-11-19,2012-11-19,男,黄石,湖北,CN,16,15822,2019-03-02,30
44807,2013-04-12,2013-05-27,男,长沙市,湖南,CN,9,11153,2018-10-30,153
59587,2016-06-25,2016-08-01,男,沈阳,辽宁,CN,21,13210,2019-03-21,11
46293,2012-06-10,2012-09-21,女,广州,广东,CN,11,15076,2018-10-26,157
40983,2016-11-22,2017-02-25,男,广州,广东,CN,16,19427,2019-03-04,28
8712,2013-05-20,2013-05-20,女,长春,吉林,CN,9,14825,2019-03-12,20
34125,2018-01-10,2018-01-10,男,苏州,江苏,CN,4,11597,2018-12-31,91
34337,2018-02-01,2018-02-07,男,JAKARTA UTARA,,ID,3,10605,2018-07-18,257
23765,2016-12-12,2017-12-19,男,郑州,河南,CN,14,12850,2018-09-28,185
1448,2015-10-22,2016-04-29,女,广州,广东,CN,7,14922,2019-02-23,37
47390,2010-09-16,2011-01-07,男,深圳市,广东省,CN,9,16241,2018-05-15,321
1830,2017-10-20,2017-10-29,男,沈阳,辽宁,CN,10,13189,2018-07-12,263
21966,2014-06-13,2014-06-27,男,北京,北京,CN,15,15028,2018-09-12,201
38949,2013-01-30,2013-01-30,男,桂林,广西,CN,17,16276,2019-03-30,2
1327,2014-08-26,2014-11-25,男,青岛,山东,CN,5,13976,2018-08-30,214
59149,2016-05-31,2016-05-31,男,南京,江苏,CN,8,10243,2019-03-14,18
40436,2015-07-14,2015-07-14,男,深圳,广东,CN,11,13446,2019-01-30,61
53511,2010-10-01,2010-12-18,男,沈阳市,辽宁省,CN,13,12048,2018-09-09,204
36012,2015-03-04,2015-03-17,男,北京,北京,CN,4,10706,2018-10-06,177
30105,2013-04-10,2014-12-20,男,北京,北京,CN,6,8055,2018-10-26,157
12697,2014-12-10,2014-12-10,男,,,CN,10,13267,2018-04-18,348
57672,2014-12-15,2014-12-17,男,北京,北京,CN,4,6262,2018-07-24,251
18703,2011-01-25,2011-03-16,男,广州,广东,CN,7,10668,2019-02-17,43
51828,2017-09-13,2017-09-13,男,大连,辽宁,CN,11,14522,2019-01-31,60
1160,2012-05-23,2018-08-08,男,北京,北京,CN,6,10553,2019-02-17,43
33947,2017-11-04,2017-11-06,男,广州,广东,CN,9,14947,2018-09-21,192
22774,2015-08-23,2015-08-23,男,海宁,浙江,CN,9,12387,2019-03-03,29
35059,2018-01-31,2018-01-31,女,哈尔滨,黑龙江,CN,8,9780,2019-01-10,81
30467,2014-01-25,2014-01-25,男,南海,广东,CN,8,14271,2018-12-13,109
6021,2016-12-30,2016-12-30,男,北京,.,CN,9,9365,2019-03-15,17
60022,2016-11-16,2016-12-05,男,瑞安,浙江,CN,18,18270,2019-03-08,24
48083,2013-02-07,2013-02-25,女,北京,北京,CN,3,17130,2018-05-03,333
16531,2018-01-30,2018-01-30,女,广州,广东,CN,11,11921,2018-12-07,115
13860,2016-03-16,2016-12-18,男,广州,广东,CN,13,16839,2018-08-24,220
43503,2018-03-02,2018-03-02,女,北京,北京,CN,6,13575,2019-02-12,48
22483,2014-12-08,2014-12-08,男,上海,上海,CN,17,16232,2019-01-26,65
53345,2015-07-13,2015-08-13,男,镇江,江苏,CN,6,13887,2019-03-14,18
4715,2015-08-13,2015-08-13,男,TOKOROZAWA,SAITAMA,JP,9,9962,2019-03-28,4
42192,2017-03-20,2017-03-20,男,WATANA,BANGKOK,TH,15,16333,2019-03-06,26
41392,2016-04-15,2016-04-16,男,沈阳,辽宁,CN,8,11709,2019-03-29,3
13510,2015-03-12,2015-07-30,男,深圳,广东,CN,14,19474,2018-11-05,147
22021,2014-02-21,2014-02-21,男,哈尔滨,黑龙江,CN,8,12740,2019-01-10,81
11665,2013-09-23,2013-09-23,男,武汉,湖北,CN,10,11252,2019-02-28,32
7390,2018-03-04,2018-03-04,男,焦作,河南,CN,9,11517,2018-09-23,190
1239,2012-12-25,2013-01-19,女,广州,广东,CN,12,13820,2018-07-14,261
31090,2014-07-11,2014-09-16,女,泽普,新疆,CN,8,15164,2018-12-01,121
50646,2017-03-30,2017-03-30,男,长春,吉林,CN,10,10849,2018-09-15,198
43467,2018-02-10,2018-09-07,男,北京,.,CN,11,12516,2019-03-04,28
27309,2016-06-01,2016-06-16,男,北京,北京,CN,11,12779,2018-08-03,241
23904,2016-12-25,2016-12-25,男,上海,上海,CN,8,9355,2018-12-10,112
18666,2010-12-07,2011-03-21,男,,,HK,6,10694,2018-12-18,104
33064,2016-11-07,2017-09-13,男,深圳,广东,CN,11,12453,2018-07-24,251
20437,2010-10-15,2010-10-15,男,长沙,湖南,CN,9,10948,2019-01-31,60
11637,2012-10-04,2013-01-31,男,,,HK,4,8585,2018-09-14,199
57116,2013-03-04,2015-02-10,男,青岛,山东,CN,9,13303,2018-06-02,303
28794,2017-08-07,2017-09-20,男,广州,广东,CN,7,15101,2019-02-19,41
28258,2012-07-04,2012-07-04,男,深圳,广东,CN,14,15851,2019-03-29,3
59809,2017-03-06,2017-03-10,男,郑州,河南,CN,12,13038,2019-02-02,58
16174,2017-10-16,2017-10-16,男,天津,天津,CN,8,12862,2018-08-04,240
46010,2011-12-08,2012-09-14,男,北京,北京,CN,10,11440,2018-06-24,281
9979,2012-01-18,2013-08-02,男,北京,北京,CN,11,10823,2018-09-02,211
29470,2012-06-13,2012-06-27,男,上海,上海,CN,16,11990,2019-03-02,30
4484,2014-12-09,2014-12-09,男,沈阳,辽宁,CN,13,9478,2018-08-12,232
29656,2013-02-26,2017-06-24,女,Bucheon-si,Gyeonggi-do,KR,5,11610,2019-02-24,36
42484,2017-04-03,2017-04-03,男,上海,上海,CN,16,20928,2018-09-03,210
1590,2016-11-06,2017-02-06,男,北京,北京,CN,7,11364,2018-04-30,336
48101,2013-08-26,2016-01-17,男,南通,江苏,CN,8,12811,2019-01-25,66
3201,2013-08-12,2015-08-03,男,北京,北京,CN,13,11914,2019-01-03,88
36251,2016-07-08,2018-06-15,男,深圳,广东,CN,8,12879,2019-03-18,14
5965,2016-09-29,2016-12-04,男,长沙,湖南,CN,9,12198,2018-06-07,298
34388,2018-02-15,2018-02-15,男,北京,.,CN,11,12695,2018-11-08,144
57310,2014-03-02,2014-03-15,男,北京,北京,CN,9,12796,2019-03-12,20
36611,2011-03-14,2011-03-15,男,,北京,CN,8,13600,2019-03-30,2
30084,2013-05-17,2013-05-17,男,UEP SUBANG JAYA,,MY,4,11736,2019-01-24,67
10147,2012-05-06,2012-09-19,男,上海,上海,CN,10,11620,2018-09-26,187
40222,2014-09-15,2014-11-10,男,深圳,广东,CN,11,17467,2019-03-04,28
44366,2015-05-26,2016-10-15,男,库尔勒,新疆,CN,7,11244,2018-10-06,177
58074,2014-11-01,2014-12-09,男,郑州,河南,CN,11,12813,2018-09-01,212
16699,2016-07-12,2016-10-29,男,延吉,吉林省,CN,16,11501,2019-01-15,76
