phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,voc_call_dur_count,voc_call_dur_sum,voc_call_dur_mean,voc_opposite_no_m_nunique,voc_call_type_1_cnt_sum,voc_call_type_2_cnt_sum,voc_imei_m_nunique,sms_sms_send_cnt_sum,sms_sms_recv_cnt_sum,sms_opposite_no_m_count,sms_opposite_no_m_nunique,sms_request_datetime_count,app_busi_name_count,app_busi_name_nunique,app_flow_sum,app_flow_mean
c58b0eb9bcc5a901415239b686cc1544234b4ee41a90d3108b343bc98843b6016fd5cfbad115b8621f9606288771fd1f45a381db9a896ebd9329c2992e08c252,成都,未知,5,0,0,0,0,54.71,0,0,0,1,73,13549,185.6027397260274,57,70,3,1,13,83,96,5,96,13,13,163.79816150665283,12.599858577434834
7d9017705cf86a86f349e6ce028c1737c9be16c7aa3721d2017de59a527dacdce7393ce2fcb29c97b34e6236edfea24bc2a6c67fbad864c0584c3c8d767b29b2,绵阳,郫县,4,39.3,78,39.14,39.1,28.8,11.43,9.26,9.15,0,636,33608,52.84276729559748,88,291,345,2,4,1639,1643,276,1643,658,251,11229.376779556274,17.065922157380356
f25514f1213a4efc7036dbe0c712be56ba391eb03d837a170c051553599cd6632d76f99e77c2b4933de300445ac7d10e561629460e6a462b2932791e6a327011,凉山,甘洛县分公司,1,0,0,1,21,21,20.9,21,21,1,9,426,47.333333333333336,9,1,8,1,0,328,328,16,328,0,0,0,0
7c6db2782d5412b2f2175a1876aeb9cd12e0750b84d6888cd38a2f0ab7012b61a922219d0e6c08f045cb8d68489764d4d46e68d60be0b5cec0c8690922cb0d80,德阳,旌阳区,1,1.11,1.16,1,1,1,1,1,1.25,0,75,3421,45.61333333333334,6,51,24,3,0,370,370,27,370,225,130,2216.110863685608,9.84938161638048
8b71ed7856900ba22a662c338a5b30869cd1310bb0c95968273eb57c3310b4ff8d266dd4a32268f87f29e3d2e30fc2a4dfeab402ecdebbee7ec933c2b5f94323,成都,成都直属部门,1,0,0,0,0,0,0,0,72.44,1,1,7,7,1,1,0,1,1,55,56,8,56,0,0,0,0
a38c55e3869488bbeac21a365a24cef49ac4c13abd8bdd95e0cb9b45d7c5bfe50db6874e9748645d76d2eff97619a64b81f6579cef9de39673d2b31322c76cd9,成都,金牛区,3,0,0,0,0,30.23,21.2,20.1,20.1,0,20,4588,229.4,12,20,0,1,3,203,206,27,206,330,176,31802.39806842804,96.37090323766073
e12d5a4448707b135da951efc4c7f8dd868a0a74eaefbdc62b28c0d7afff3a63ab58ab56da0837dca0944dda7a703cc631d00412e52c05f903fbb07df4b049dc,凉山,德昌县分公司,1,74.4,60.34,66.61,53.5,70.6,53.5,53.5,53.5,1,494,48608,98.39676113360323,38,494,0,1,0,884,884,61,884,552,173,10940.992172241213,19.8206379931906
d4505f0ba4856245730f32f2dbccc868e80373d44a02e5253d3697acf500d834952871cb67ca93a6faa4f4ab351254de666c8691ac0a9adb0f22ac668ba0a8db,成都,市中区,1,108.85,76.49,112.09,102.85,6,6,6,6,1,236,29646,125.6186440677966,84,190,46,2,7,697,704,158,704,318,152,4987.614545822144,15.684322471138817
253201ed25dea394dd7e534743c5243c5bdff54fb849bb3201f293f972958dde8e9d53cf3b627cca8a572d8e6126b07dcac8a0bd8f895a7576df01f0b8cc36f3,成都,邛崃市,2,54,54.43,54,54,54,54,119.69,119.69,0,2192,99552,45.416058394160586,147,1032,1160,2,4,1914,1918,88,1918,851,242,22963.794461250305,26.98448232814372
4bb92f2909a1a0ae6c12a90f56bb6b14b0864761dd9e100d39df902757b6b3a92c3468ef60b398f0db8fbf83f68b62b5f26f055cba0a470a92e22700062f1328,乐山,市中区,1,70.9,70.1,70.3,71.5,70,70.1,70.1,70,0,1413,120309,85.1443736730361,184,834,579,1,25,1604,1629,239,1629,892,205,47688.57958507538,53.46253316712486
3192a2887fb7a7bfa1fe3b594a8c107845d5097a903ee6cbb566210296898cb94fd9a2b7e54cc8b4ed9fc24599d02e45f281068f81d45514fbc24495f30685f1,成都,未知,1,0,0,0,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,18,9,18,0,0,0,0
1dd2ef927560d96af831266bd48656c84c3d13d2beee474d539e993470465e89e4213d7549e708e633218ad3bfc6a7f9c0b4b41f4a77efcd9595964048f2f091,广安,邻水县分公司,1,4,4.76,4,4,1.85,7.02,1.72,1.73,0,346,15455,44.66763005780347,15,346,0,1,0,496,496,12,496,23,8,0.3463373184204094,0.0150581442791482
af792653341c5a1396881bfd745d13acc323a71b52bfe82ff2bf6fe2eca0aa1c46f6274a0aa5e2623a49095073d1260f6f6616a45fa07ad4c68f3a0163df0e56,达州,达川区分公司,2,73.73,104.52,144.01,137.36,222.18,77.73,39,200.64,1,6597,252287,38.242686069425496,313,3251,3346,1,61,1508,1569,294,1569,637,195,25043.24542236328,39.31435702097846
3bb6417b8138d6aaaa0db6612d778187e5cf25a88cee6d58bb8909ed8820338c066f2a1db24cc37439e7b27062ad2d41d2d796fdb4322a60c272b39133d386e7,成都,筠连县,1,0,0,0,0,56.44,66.97,66.16,75.56,0,226,29251,129.42920353982302,65,114,112,1,28,574,602,143,602,1229,487,107882.54324150084,87.78075121358899
ada94be3527f645052575a42b196a036f4a235a809bbd3abc18d8fb5d9ace110c67a4f43cdaab57d18ad21b45d64a3050545c39a58b342e98c221050d6a03b65,攀枝花,盐边县分公司,2,4.5,12.83,15.2,4.2,4.1,42.3,42.1,42,0,389,16143,41.498714652956295,58,177,212,2,13,786,799,174,799,1677,459,234464.7658910752,139.8120249797705
d7dc6537525dd5f001242b27dcabfc82f6d094528a8a249a9b415d6b58a5bfe6a3a8b7834ea188bd552a294ced9f32bced6ca0f64aba80ac918ea4385c18a46e,成都,双流区,1,51,51,51.2,50,50.1,56.1,56.1,56.1,0,1094,69312,63.3564899451554,46,984,110,3,6,817,823,91,823,546,155,14607.558882713318,26.753770847460288
42b56069878d925286babd0d71a46def7f7a3f9115f5c4c8c21a74aaa2c84d03f124df3d81e65134533ed889f15128f5b0424a0d58feddad4991eadc5eba7862,成都,武侯区,1,51,51,51,51,51,51,51,51.76,0,727,57500,79.09215955983494,78,315,412,2,0,1874,1874,43,1874,479,127,51450.74622058869,107.41283135822272
bf6c73f89a4e3c744f1fb8dbf426e10e90c815a74a417f4b369e8fa9810c2539bb54d4eae5247db14cd1bef2b9c7d234fa18f92f733691ccadb3c22f904a1228,雅安,青羊区,5,108.1,108.8,108.7,110.12,108.4,108,108,108.1,0,3378,216007,63.94523386619301,225,1414,1964,1,27,1086,1113,199,1113,1154,303,110361.88205718994,95.63421322113513
bdbe48232be5c4685853c8c9b39d8d9b3e42d76981c32af35daccdca0f5f9edaab9b5d1b8729ffdf7aa618cdd1321bcb2e3a86d3a315b7b157ef71f1e4198ad0,绵阳,三台县,2,18.11,14.11,11.3,17.1,13.44,41.78,11.85,14.85,0,60,2151,35.85,21,10,50,1,7,810,817,142,817,373,113,1937.23708820343,5.19366511582689
b424272fc3cfc3ad8f394438ca1c2be42af976a0c7f8b051fd6a1196784c4a2def4f02e6a0d49ba0cc66a1553bbd393442ee629e30ea9a34a9e260378a555f24,泸州,古蔺县,1,0,1,1,1,1,1,1,57.49,0,16,474,29.625,9,13,3,4,37,299,336,38,336,108,72,2491.481964111328,23.06927744547526
48ab0417938a12d8dca2c80e5d296735ed85ed67fc69ebe987041669a9f59585a22f916d38356b385f000398bcf5d26fe57c0c5bd37154ddd269b959de3fa3e7,自贡,未知,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,28,19,28,0,0,0,0
bad1276368ebfea8182ceb1feb5083f8f26dbf8b7e598bc276842eebcc712aae69bc48764e8acc7ce6965a41006fb7b946ee7d6b6fcf51953032ddc04eb3bb92,成都,天府新区,5,0,0,0,4.55,110.39,0,0,0,1,299,20835,69.68227424749163,293,299,0,3,1,64,65,5,65,8,8,0.7858524322509762,0.098231554031372
4263e85478c9487266bc92f6def62dd5fd941774fb806b0a3ff1968ea11000c03135ce99705db2bacfcf60461be4f297f1a641a8649be3e5f87dd3d989c3e8e1,宜宾,江安县分公司,1,24.27,27.17,23.85,25.08,43.42,21.09,25,25,0,269,38558,143.33828996282529,31,150,119,4,0,415,415,34,415,432,104,7901.36902999878,18.29020608796014
d5483e9a93c1dec7f4991f515a006abd78422956b8f84133f262d58d0ea42e5e0ef099dc414dc1e09f6f54b316d9b4be620f0a34a5116f2fd2a18110af1939fc,遂宁,船山区,1,51.47,49.1,49,54.13,57.84,50.81,52.04,52.9,0,1136,55849,49.162852112676056,87,678,458,1,4,942,946,72,946,1087,259,41688.61190605164,38.35198887401254
0e0401b600a8bb6f162d969cbf021ffcaa7bc905086b3422333509521d29c71fa7664946e572894dbc21d1e9341ab42e4cac521abe636796f1b430e847b663fd,成都,新都区,1,30,30,30,30,30,30,30,30,0,138,5724,41.47826086956522,34,77,61,1,13,1612,1625,311,1625,507,214,12948.591526031494,25.539628256472376
d12c683e48b94a3c1485fc0d12512a6ee5af19e5820933a35494d781a32867bb43bc9a39986d0d9c31a39c31f507a63a5803900e134686456db319bb51880b4b,巴中,通江县分公司,2,75.4,75,75.2,75.2,76.29,77.3,75.5,76.4,0,1378,230591,167.33744557329462,94,708,670,2,13,966,979,101,979,1108,295,131854.608710289,119.00235443166878
f1ede93cc54e873407365bdcf46cf14343593ca7c27f644cd8e89e1c52f8cfab4d55f139a3dbcb2d4551708cabbdb40d49d8651c6e001fd43dafd916704d3f9c,泸州,隆昌市,1,65.5,65.5,65.5,65.5,65.6,65.5,65.5,65.5,0,329,20693,62.89665653495441,45,225,96,1,0,406,406,48,406,687,193,114035.06536388396,165.98990591540607
06d8211fb50cda38707380566309b237880f8c905e1b2d1ec3b1123425b72ecd49b9087bb452f451855dd15bcbd3456e517a54e56e72f3a62bdd9f0482862889,广安,岳池县分公司,3,0,0,0,0,60.63,41.2,41.3,70.6,1,8514,207231,24.3400281888654,8512,8514,0,5,5,717,722,89,722,22,17,14.584988594055176,0.6629540270025079
154f489442b794c5c6ae7087c27e3c3ee23b4151bfcbde3cf588481c14f002f69afbc051e8baf80e1395eedbe58c158bdaa6fbda85e86343b41ff6fb6ae75143,成都,新都区,5,0,0,0,53.74,0,0,0,0,1,74,10922,147.59459459459458,70,74,0,2,10,67,77,6,77,16,16,169.9193296432495,10.619958102703094
0f235763ef5010b7101a913015bcbc57facc5968b8ac489b388e9bc28a411563b3ab1d012d303cdf0113e74fe44010f214f589dfd51084671d11e878dba03deb,成都,青羊区,1,58.4,68.47,64.27,55,55,108.08,55,59.36,0,1514,73740,48.70541611624835,119,943,571,4,6,1722,1728,130,1728,867,247,117441.97927570344,135.45787690392552
8e9a0002017263f6bbbafe6157e8bcf28a212e60f821b9e720c368b9b90fd9df12e62dcfb60081c9d6e97631867007fb2c304e5d7fbf2beab467f18d9c4be3fc,南充,未知,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,177,177,17,177,0,0,0,0
97af51c631424e8460738dcd2501e70e040c88fb744a99c5f655daab9ca6b5fcc7f81564559de7f98f40765c2c8ea1d4f32528f6d7c2fad8f92f86e3c7b2ca0b,成都,都江堰分公司,2,0,0,0,0,0,0,0,131.45,1,228,46729,204.9517543859649,169,211,17,4,17,315,332,23,332,129,128,1867.991251945496,14.480552340662754
4f6a4ceb74f0c5ac700b91dea5d220e92b5bd7e0b9b49b8fe7b8a8287d725911346ace0e053ea47ee898c4ef84171210af3fd7032e6dde8a4befd8ee6365c039,成都,青白江区,1,11.45,11,11.75,11.15,11.15,11,11,12.35,0,184,13414,72.90217391304348,64,72,112,1,12,566,578,62,578,0,0,0,0
0f307a3443221233b71b38890fc49f4fb506d972bf933825c64de48b0b347b1b212bd66a7b13aa547001315962e3891bdbd994bf6c09dff59b1c8ba125820a56,自贡,沿滩区,1,13.32,11.09,9.2,9,10.57,15.16,9.8,9.3,0,206,17625,85.55825242718447,47,69,137,2,123,655,778,43,778,6,3,6.440789222717285,1.0734648704528809
d9340b35bbbfe502906bb8c066d05afadee25a6873f6ba48e2675d5e18c9a9925103bb61c57232fb309c934a4e709e856f9e2022e47eb1f3026eb0abdc5db833,成都,龙泉驿分公司,5,0,0,9.36,63.57,0,0,0,0,1,116,10082,86.91379310344827,98,116,0,4,0,73,73,6,73,20,19,29.75696659088135,1.4878483295440676
de014324bfc36b44b55981e71b3c2166e0247e8b4bffc71523d77e2515f2a7b885e6f5cb77dbcd353574ace0bb6e3f665fefc262d284345a509f2f6d3d659785,达州,渠县,1,4,4,4.57,4,22,22.1,22,22,0,521,57374,110.12284069097888,30,341,180,1,0,393,393,14,393,12,4,0.3325567245483393,0.0277130603790282
8a8e0d2d22bdde5bfb0ae5e29b91612974203027004fb06c7727ef09ed91f0297612eb227260e2efeffb8f1d11ba70058c18b1c78b67eab9c5caa8112b82f798,成都,成都直属部门,1,1,1,13,13,13.19,13,13,13,1,1320,27505,20.83712121212121,1318,1320,0,2,8,473,481,12,481,4,3,0.0139560699462889,0.0034890174865722
92cb0372cd8d0ac0beaf457ad7d47bb0077a358d1725c5131bbf5579786bca667e17f81beba522364c37d8b179285f0865f98a96c4311019ff94a509a9e8e909,南充,顺庆区,2,0,0,0,9.28,22,22,22,31.49,1,13,943,72.53846153846153,8,13,0,5,0,144,144,19,144,18,16,1.1697893142700189,0.0649882952372232
95076566359bea915169dee926d38b1f8ae7f13f532c9e6ac0c0d4b07788b7369de7bc58a7c1c6d8cb88c1b5fb2d0e348454831691550c819fa26df50a713627,成都,锦江区,5,0,0,0,142.2,0,0,0,0,1,254,33820,133.1496062992126,244,243,11,9,32,139,171,5,171,0,0,0,0
04570e63185fadea11444f2ab8b2836b455f3c028b9c0a9e3f1b4a72ffee0e9f0c7d18a52c23b6c4337610868b093363f177628f25dc911a4937d528b9f3bd07,雅安,青羊区,3,210,242.97,214.18,210,210.45,212.52,271.52,210,0,7011,429721,61.29239766081872,930,3546,3390,1,653,10654,11307,1112,11307,2367,627,154818.5702791214,65.40708503553925
6380d5151b394f1c2b694a257769b0f4dc32100c0c7e8fd43442f5e7a78d6bb3b7272443c0c7606c40bbf00f1c1f726fecc68f572090692da9bbcdacaec72fe6,成都,未知,5,0,0,0,0,41.84,19,19,19,1,195,13528,69.37435897435897,142,158,37,2,10,47,57,6,57,0,0,0,0
81958fdf44fb40ad3e378d59c248d240749134ab376b7ef2536238e1f510c4cf6d1c54ab6f57398def03ce70cb91c6d3c7b5d18f9f6a2a5b3e947ecfed313c62,成都,武侯区,1,1.5,2,1,1.2,1.9,1,1,1,0,1198,182954,152.71619365609348,67,435,763,2,28,605,633,75,633,1237,265,38823.45142173767,31.385166872867963
6bb165091808f8ff8c4ef98ad41df804e63e7cbe7670c2edcace5f9da30db0339e9d5a58c2532a29808d0adc78bf574dd62c9ee10eaf53adb958c03f3dc66d0f,宜宾,屏山县分公司,3,169,198.7,198.7,199.06,202.81,198.91,198.7,198.7,1,780,66741,85.56538461538462,244,343,437,5,12,1931,1943,442,1943,939,300,49858.40255355835,53.0973403126287
72f5ccfade7d8bf61fab272e0d6755363a41346fa996aeac9dba32d6405e820fc7229eee0a9ac2cea2f452dd89da88ab955ff7e17a64ff16710834c7ffcf2152,广元,利州区分公司,3,8.91,14.06,13.53,14.73,11.49,10.48,6.4,10.11,0,152,43630,287.0394736842105,32,139,13,2,54,1093,1147,112,1147,352,117,1154.7833728790283,3.280634582042694
47cfd7d23396c8bcf33ca834690d6def5a316cc924aba804dcce816d27660e44c639707c0615845343ff17b439d2db2eadb54ec1d1743bd21319dc2f0ab996f2,广元,利州区分公司,1,22.2,22,22,22,22.1,22.34,22,22.1,0,43,2070,48.13953488372093,25,26,17,2,5,1114,1119,150,1119,1187,256,47804.82911109924,40.27365552746356
1f95960e17e8600dff586d23f8b45c59ad6187b861beb3a4284ad389680357b4e1cd77a454ea35f0efd9050300c6925153fe8aecaff71005948de54293a27afc,成都,崇州市,2,0,0,0,31.18,47.4,80.7,46.4,44.2,1,309,39556,128.01294498381878,115,173,136,1,49,861,910,264,910,533,224,18609.2230386734,34.91411451908706
1ccd1f6b6b143e215865caec14b20a59b33dbeb3e524d0f239de0646f7e792ecf0783062366b2473c1be29c490ef35815b29e165530befbf986418550bce0613,成都,青白江区,1,84.64,60.7,60.7,110.8,110,60,60,60,1,293,22309,76.13993174061433,129,161,132,3,68,768,836,201,836,855,323,84809.64173412323,99.19256343172307
83855984d7ef48a7e6f1575fd3871ab308d8d1119e9b447c38a24b519421557179ccab3658b55073e5543e077c355a0c1c8cbfa6e7a4dc86fa1ed508b6df7c23,成都,未知,0,0,1.1,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0
becb2b6d11d01cae4b33fa785b2bafcd70365de874e00f7cfc5c44726775826b2dc42e5e1df8aefe20c4fb9e660bc08108bba165cbd6d1ef7f2dfac9eb3d26b4,成都,青羊区,2,69.94,70.83,70.43,119.94,119.84,85.17,79.12,83.03,0,453,50362,111.17439293598234,132,245,208,1,133,3514,3647,647,3647,1642,437,91819.73628425598,55.91944962500365
922ac358d5612fe377ab86b49eb63177f20fbea7e1cd575229115f8a7b607a688fa2fcfbdd063adc1c9f719b04d070b66606e821bc2dd68dd4627657b0a47a57,成都,双流区,2,27,27,27,27,27,27,27,27,0,343,11261,32.83090379008746,68,9,331,1,2,501,503,39,503,16,8,2.048596382141113,0.1280372738838195
dcf523cbe8e10a435826001cef1b9ba9d557493b893a0fba3d730d6fbd22fba85c185700fe171c2aa39484dc2f8afe44582136caf3c4c3048c175cc73d347bae,泸州,泸县,1,54.6,54,50.9,56.41,67.53,51,51,51,0,967,40756,42.14684591520165,167,649,318,3,19,812,831,166,831,716,167,27507.679673194885,38.4185470296018
6db3aa5796b1e44560e3badd5401113a3737530e0eec1f60aedbf8b527a42f1de5a632aa4d6b7f40412a82b6e4fe5551e805205c82871d01defa13017e39ea09,成都,武侯区,1,19.54,33.35,39,39,39,39,39,39,0,256,22550,88.0859375,38,256,0,1,5,1735,1740,199,1740,1494,382,27689.69385242462,18.53393162812893
2654d75d4928681591a698c16151c575b42ced65af84020077d1685f63165a1ac0a1108a87995c06c4b5328052a00c3124a7f2c485d17eb980529ffea4623cf6,成都,未知,3,0,0,0,0,0,0,0,39.44,1,0,0,0,0,0,0,0,1,77,78,16,78,9,9,37.75603866577149,4.195115407307942
6912fab1378cc620371bd8dd776ccfa56e4cf446b688eb39bc4d2e0a9be861df7f2323cca3fa1b3c9e6420d9c039ff3b1f86ccfbb2aad83fafc7b88bb0a32eb3,宜宾,屏山县分公司,3,10.75,22.31,10.15,12,14.2,7.42,9.36,8.11,0,156,28591,183.27564102564105,26,77,79,1,0,589,589,81,589,503,117,11398.39368724823,22.66082243985732
acd8ae1e57c6a4fe1abd2622380624124df5f22366ce28dddb6deceeeb13c21b6ea87af0db0adb5a44fa3146b75b66d867dd037c9bfe8ca7733c3166f86cbfa8,成都,锦江区,5,0,0,0,113.82,28.8,0,0,0,1,18,6986,388.1111111111111,15,2,16,2,1,88,89,30,89,0,0,0,0
9ea551eb0ca343d0c002ef34b908919e5cfd6996b8c6cee836cf4c175fdc9194a232d1b26d06b1ea7c9136ebf6105e9ab9af8f78179e68cf0ebacef381cfa1f4,成都,新都区,2,74.38,82.78,49,53.56,49,49.1,49,49.57,0,788,83283,105.68908629441624,106,333,455,2,12,1078,1090,230,1090,611,190,11415.450570106506,18.68322515565713
66d544958955ae884e82523646702cd6fa5cf66a94d2cd08f3154ec19fa41f1a88ccdc0000306e8dd97f2c20889f37ff2f12b9664dba472730fab0b4dd2f966e,成都,金牛区,1,20,20,20,20,20,20,20,20,0,129,15979,123.86821705426355,44,41,88,1,0,770,770,122,770,63,33,1.6253986358642551,0.0257999783470516
ba2ee418a87a8741655d34cfc2d31bb2cca52f0abd3d9bcf3a0e5a5177cb19ee0730c55dd55fb31514ac274e96ca94cedc3371ec709c75698cae491900777184,泸州,龙马潭区,1,1,1.1,1,1,1,1,1,1,1,3,89,29.666666666666668,3,2,1,3,3,45,48,6,48,14,11,0.8025741577148431,0.0573267255510602
2f775d2f169be01af3545fe3c467546af97798bde9da45f86b7e0627bb1dc0c6fb4be3cd2c8171e6306ebaabf2813559427ae38062f6a3a434a5ddda4f60675b,凉山,西昌市分公司,1,9,9.5,13.94,11.09,12.83,9,9,9.9,0,220,21299,96.81363636363636,35,123,97,2,6,528,534,21,534,0,0,0,0
fd25c9a216c891eccdacab1ee1c24298c7b8fccd6a49344937897e382ff0e5434a3980c19f5b92a71d1d2d892d3be4ad2537f9b047070fd2e7c535ea27b196ef,巴中,通江县分公司,1,99.3,100.8,100,100,100,100,100,100,0,522,43477,83.28927203065135,107,494,28,3,22,1154,1176,142,1176,411,149,13787.411242485046,33.54601275543807
8941a84c8ceface8065d4c91eb3bd8d6d67097cdf6c6ebb132ef43f22207696a0cabcaab2732c892049e66ff1e9556d40ec06b8fabaac8aef4f1cea6476d5ac3,成都,金牛区,5,0,0,0,0,0,0,0,0,1,82,9861,120.2560975609756,79,82,0,5,8,48,56,4,56,22,22,0.8059816360473623,0.0366355289112437
3118023d6a1f598093abc611e4d2bc9029487cf3b2a6d4144cea942e177df8c99d127ed608514dab957f70df2540481886ccab62346f9927c7d332f8789be7f5,内江,东坡区分公司,4,19,19,19,19,19,19.2,19,19,0,9,412,45.77777777777778,6,1,8,1,2,571,573,22,573,432,147,8151.469438552856,18.86914221887235
2aa612ba60b41ed2412559ecba2cdffa67987136ec6eabe5aaad2465216352add3e2b18da19e94b02461d0037c7eb345922a1b92d1a0fcbe16e39f8ae74174c7,遂宁,成华区,2,9,9,9,9,9,9,9,9,0,197,20574,104.43654822335026,22,39,158,1,0,398,398,14,398,15,4,0.0910196304321282,0.0060679753621418
95eafd36ab1ba668c52e72f6a7e4c82310b22fc7bb7a480f2e59c95d2ac2e059a33c9ead8eb9fdf304ae05d3c9e09e20ce26eabb64561d7c099f2bb372e4a703,绵阳,涪城区,1,37.09,57.07,27.1,27,27,27,27,27.1,0,249,18572,74.5863453815261,60,131,118,1,6,1246,1252,90,1252,399,137,1756.7753744125366,4.402945800532673
3566241ec9f35b42a92075e7e10111ae751b33071486530b5b22d17cbe15329b8296f5fa0f80b02070cc508adfed17c91a0ad67d0f5c7da3a9da08ba075395e4,成都,高新南区,1,119.4,62.41,56.08,71.12,60.5,62.05,60,60.1,0,770,57377,74.51558441558441,196,360,410,2,8,1320,1328,198,1328,862,204,15945.529463768004,18.498294041494205
daf6801a3e609e7c13c4b5a27a72bd6df2162151cfd825d3e65bbfa41078e534032a1632753d614306a142b1e06e0494d98010664d50ea075fe2fedb95e098dc,成都,青羊区,3,139,62.57,62.1,72.8,73,73,73,72.9,0,1038,69567,67.02023121387283,232,215,823,1,88,4500,4588,626,4588,1622,461,46980.75456905365,28.964706885976355
ec03e200d9704ff9a43e3a9c5c7a724d4c4864e93183f33a0f29ce5bc0860f3bfa4e1d63c9c5b9587bb72ac8f1b424bac75858073f019faaecb752b9a2d95733,攀枝花,江北区,1,19,19,19,19.6,19,19,19,19.98,0,145,14040,96.82758620689656,74,49,96,2,8,2173,2181,162,2181,41,27,77.16344833374023,1.8820353252131763
f851a5a3d4dec752e790ead5e8db9e07418013ea9f02a2f6e1bac16616d3e289eaaf4267af3c22d122028ae7ea6aff423b14e4cb7b091a227ad63de3b1c27889,自贡,荣县,1,2.12,2.28,2.12,2.11,2.11,2.12,1,1,0,192,21370,111.30208333333331,32,61,131,1,4,824,828,46,828,823,210,37929.90951633453,46.08737486796419
d78d662a3808fe85e626e2802587754be188e1dba98e06054b612988c6e3b42ef16fde98c50ac99f480185fb863b4faa672ab6a58d041eb6a7c9ca7d717d6a37,广安,岳池县分公司,2,65.49,70.68,91.07,90.93,82.61,48.79,38.02,62.04,0,496,33534,67.60887096774194,107,290,206,2,20,1429,1449,278,1449,1570,418,347710.14141845703,221.47142765506817
1c3c5b85f99cb633e812293dc9376d83dcf66c07429425d1f0546f0483ed4af4c04608cf81052d4927ccd7eafaaeb3b64781c847522a60da8dcdfceda98e523c,成都,绠闃冲垎鍏徃,5,0,0,0,0,31.91,0,0,0,1,66,6479,98.16666666666669,66,66,0,1,8,37,45,2,45,0,0,0,0
d380efee1c168414c59704a8af12181bc7c985c15a4db9e1b953c63a71187955f0f9fa346abfdd218ce2cdeb09f9a225385e1ce42ecf689ef1128dce1b7f2b1d,成都,双流区,2,38.98,9,9,9.1,114,9,14,35.93,0,12,481,40.083333333333336,8,3,9,3,7,163,170,26,170,508,176,3731.2767057418814,7.345032885318666
303dd290c1626cbc4ca067552d9d73375727feae33a2851b26c289edd0ab5df215b06e016da2dc9c51d873913ca55187a20722341b41f45eb6b4bb2a73b2aecf,资阳,安岳县,1,31,40.12,32.14,41.26,31.57,36.51,31,40.88,0,121,25247,208.65289256198344,19,93,28,1,0,374,374,15,374,0,0,0,0
debc0980b6d9b26375e4c16cce5033f46b6c3bb8171cb503d6e87952b8aa0292590878146f4239b1444b865bee24e6e50f852f8ab501521ef2b03ea86157e5be,绵阳,游仙区,2,1,1,1,1,1,1,1,2.7,0,19,2472,130.10526315789474,10,9,10,1,2,29,31,3,31,0,0,0,0
706fe53b68e595db295e16b6f9f083de22b3bb9b27f941b11c2fdf8670e73d6128d369bda37a2fd87652df188e34923d247fd07acff3693b021334e3b9e3a8bf,内江,东坡区分公司,1,30.95,26.29,37.02,33.03,21.28,45.99,42.28,24.13,0,351,31040,88.43304843304843,51,351,0,3,3,663,666,24,666,13,4,1.667791366577148,0.1282916435828575
621c974f743a558437b0bf90b96ab17feb8f5fd9c281c39e247ce58a23eaf29d825ddfc193e6303ae95e774b74dffed01c116d702d8fc73ee5c4f6e3632d0dac,巴中,巴州区分公司,5,0,0,0,33.8,23.5,0,0,0,1,39,6978,178.92307692307693,26,39,0,3,4,40,44,5,44,21,21,199.54295253753665,9.502045358930316
03e5cffc87832d77147ad5331d8e338bd7f36fb38f96b4f8e6460772458d6b50dddc25d2ad04ab29d25b3ed948b02358fb39a34c56aa28378eba4db625a7db34,成都,未知,5,0,0,3.95,150.86,0,0,0,0,1,216,38156,176.64814814814815,199,191,25,1,4,38,42,5,42,0,0,0,0
db9194a9c6d54fc58c7893bb966eef8cfa68e9f41e6d77b5badfb18da2ae47e5535ea4b8f623c7e0cdb08004ec6e541a7eb420acb94eb9622eb2afb90b0fb9e1,成都,天府新区,1,59.2,59.96,57.49,53.94,49.19,49.76,49,49,0,623,55056,88.37239165329053,35,472,151,1,492,2911,3403,54,3403,659,174,13762.817030906675,20.88439610152758
5879d96b2224bc9bdaf9abcba0dd067ab499049150f3d2f1016e2daf67d7e1cce683eff3fbc8eb91152089f59f239cc072a98be391eb43fbe44c31fe8da1958b,广安,广安区分公司,1,2,2,2,2.1,380.8,431.6,2,2,1,897,97014,108.15384615384616,798,763,134,4,18,328,346,94,346,0,0,0,0
df2c1d056154f40e037b4b75139cdfea186c49b084f1bdb113ad94cad846c0f22d26619f22c4bd65fca48426306f917c065ab237839e51a5cce0372de4f19bd1,攀枝花,米易县分公司,1,14,14,14,14,14,14,14,14,0,217,17334,79.88018433179724,30,139,78,1,0,460,460,13,460,5,5,0.0343828201293942,0.0068765640258788
08948d37d8ab01f280339bb1540ee262356f607434b7f4f1a808ef5282c2b8cbcd414050f3518aa455f1ac11c473f77d1ecbd0901e364b6307462c43a449bcec,成都,青羊区,2,0,0,0,0,0,0,0,0,1,139,15522,111.66906474820144,136,139,0,2,53,255,308,11,308,9,9,1.6542186737060545,0.1838020748562282
